,Ingredients,Cuisine
845,shoulder lamb pint chicken stock olive oil onion garlic cloves ground cumin ground coriander hot paprika x tomatoes cinnamon stick broken half dried apricots ground black pepper pieces orange peel oranges segmented red onion red chilli handful fresh coriander leaves fresh mint leaves shredded pine nuts lightly toasted,19
846,olive oil onion lean leg lamb diced salt freshly ground black pepper ground coriander ground cinnamon cinnamon stick ground cumin ginger pinch saffron threads soaked water prunes soaked warm water clear honey orange flower water taste,19
847,aubergines calorie controlled cooking oil spray onion ground cumin ground coriander hot chilli powder pinch ground cinnamon tin tomatoes red pepper deseeded diced courgette cut chunks tin chickpeas drained rinsed heaped fresh coriander extra garnish vegetable stock made stock cube lemon juice pistachio nuts alternatively use toasted flaked almonds fatfree natural yoghurt vegetable stock cube wholegrain couscous lemon grated zest heaped fresh coriander freshly ground black pepper,19
848,butter caster sugar banana chunks readymade filo pastry butter melted ground cinnamon caster sugar dried apricots whole almonds honey orange zest icing sugar ice cream,19
849,cumin seeds fennel seeds coriander seeds garlic cloves pinch saffron dried red chillies fresh coriander olive oil slices pork shoulder thick olive oil onion garlic head separated peeled whole cloves pints chicken lamb stock bay leaf dried apricots couscous cinnamon stick red wine vinegar caster sugar olive oil fresh mint fresh coriander fresh flatleaf parsley unwaxed orange zest unwaxed lemon zest raisins flaked almonds toasted pistachio nuts toasted salt freshly ground black pepper,19
850,juicy garlic cloves peeled pinch sea salt flakes good pinches smoked paprika good pinches ground turmeric cumin seeds glug olive groundnut oil chicken thighs bone skin good glug fruity olive oil onions peeled lemon cut half pinch saffron strands handful green olives pits removed handful fresh coriander,19
851,onion garlic cloves crushed chicken stock sea salt freshly ground black pepper chicken breasts x tomatoes ground cinnamon ground ginger handful dried apricots prunes clear honey bunch fresh coriander couscous natural yoghurt,19
852,whole sea bass gutted harissa paste lemon zest juice garlic cloves ground cumin pinch ground cinnamon pinch grated fresh nutmeg olive oil extra greasing bunch flatleaf parsley plum tomatoes cut slices bulgur wheat chicken stock warmed red onion bunch flatleaf parsley bunch mint bunch coriander dried apricots diced pomegranate seeds removed sultanas left whole pistachio nuts lemon juice extra virgin olive oil,19
853,pistachios milk caster sugar freerange egg yolks double cream rose water candied rose petals,19
854,ripe vine tomatoes stalks cut cross cut bottom level cumin seeds olive oil handfuls fresh spinach leaves washed garlic clove peeled lemon juice salt freshly ground black pepper fresh uncooked prawns cleaned heads shells tails removed deveined crusty bread,19
855,cinnamon sticks broken several pieces cloves coriander seeds cumin seeds fenugreek fennel seeds mustard seeds dried damascan rose petals available spice shops middle eastern food stores,19
856,cumin seeds ground caraway seeds red chilli sweet smoked paprika garlic cloves tomato pur e red wine vinegar chicken spatchcocked olive oil salt pepper bulgur wheat beetroot juice olive oil halloumi cooked beetroot shelled pistachios bunch mint bunch coriander pomegranate seeds lemon zest juice olive oil,19
857,olive oil onions red peppers cut long slices green peppers cut long slices garlic cloves cumin seeds caraway seeds cayenne pepper tomato red pepper pur e x tins tomatoes bunch fresh coriander bunch fresh parsley freerange eggs feta crumbled thick natural yoghurt labneh salt freshly ground black pepper,19
858,red peppers yellow peppers red onion thickly aubergine strips vine tomatoes quartered red chilli ground cumin smoked paprika olive oil freerange eggs sea salt freshly ground black pepper handful fresh coriander flatbreads pitta breads warmed,19
859,potatoes halved cut chunks salt freshly ground black pepper onion whole chicken legs slashed four times skin side vegetable oil unwaxed lemon fat garlic cloves crushed ras el hanout spice mix good quality chicken stock mix white wine stock stonein green olives extra virgin olive oil drained weight clear honey handful fresh flatleaf parsley greekstyle yogurt,19
860,chickpeas water rinsed drained red pepper deseeded thickly onion butternut squash peeled deseeded cut bitesized pieces courgettes cut bitesized pieces dried apricots salt freshly ground black pepper extra virgin olive oil drizzle garlic cloves crushed paprika ground ginger ground cumin carton passata honey drizzle harissa paste handful fresh mint coriander thick greekstyle yoghurt,19
861,lamb neck fillet trimmed excess fat cut chunks harissa paste garlic cloves grated ground cumin ground coriander ground cinnamon smoked paprika onion dried apricots drained pitted green olives x tin tomatoes x tin chickpeas drained rinsed sweet potatoes peeled cut chunks chicken stock cube lowfat plain yoghurt bunch coriander sea salt freshly ground black pepper couscous lemon zest juice ground cumin sweet smoked paprika red onion green peppers deseeded chicken stock cube cherry tomatoes halved quartered bunch mint leaves picked,19
862,ground cinnamon ground turmeric coriander seeds freshly ground black pepper freshly grated nutmeg taste freshly ground cardamom seeds freshly ground cloves olive oil garlic cloves peeled onions peeled cumin seeds freshly ground raselhanout see cayenne pepper ripe tomatoes seeds removed salt freshly ground black pepper fish stock water plaice fillets skin removed couscous olive oil lemon juice boiling water pistachio nuts pomegranate seeds fresh coriander leaves salt freshly ground black pepper lemon juice fresh coriander sprigs leaves,19
863,red chillies garlic cloves bunch fresh coriander stalks leaves separated lemons zest juice olive oil sirloin rump steak couscous cumin seeds coriander seeds peppers roasted skinned green olives,19
864,leg mutton kilo stewing lamb hunza apricots organic unsulphured dried apricots olive sunflower oil cloves garlic crushed onions peeled carrots peeled cut chunks cinnamon sticks ground cumin whole coriander seeds lightly crushed cardamom pods lightly crushed pieces dried ginger root powdered pinch mace lambmutton stock beef stock pinch glass white wine good fruit chutney salt freshly black pepper boiled rice cooked packet instructions whole cumin caraway seeds,19
865,plain flour extra dusting pinch salt olive oil olive oil onion green pepper deseeded garlic clove crushed chilli flakes x tins tomatoes salt black pepper eggs feta cheese greekstyle cheese crumbled,19
866,sweet potato peeled cut chunks aubergine cut chunks courgettes halved lengthways halfmoons red pepper stalk removed seeds removed cut chunks mild olive oil sunflower oil onion garlic cloves ground coriander ground cumin tin tomatoes harissa paste clear honey readytoeat dried apricots halved tin chickpeas rinsed drained handful fresh coriander garnish salt freshly ground black pepper,19
867,lamb chops turmeric cumin seeds dried ginger paprika coriander seeds chilli powder salt freshly ground black pepper bulgar wheat cooked bunch coriander bunch basil bunch mint lemons zest juice roasted skinned red pepper green olives capers cherry tomatoes diced olive oil,19
868,sprigs fresh rosemary leaves garlic cloves olive oil extra frying smoked paprika pinch saffron oranges zest king prawns raw shellon chicken stock hot couscous pumpkin peeled dice fennel bulb core removed stick celery spring onions handful spinach fresh red chilli bunch fresh mint lemon natural yoghurt pomegranate seeds salt freshly ground black pepper,19
869,new potatoes scraped clean olive oil onion celery sticks fresh bay leaf white wine vinegar salt black peppercorns pints water x prepared skate wings pinch saffron strands plum tomatoes skinned seeded diced crushed coriander seeds pinch ground cumin roasted red pepper skinned seeded cut thin strips mediumhot dutch red chilli seeded garlic cloves extra virgin olive lemon juice salt freshly ground black pepper shredded coriander mint extra virgin olive oil extra watercress sprigs balsamic vinegar seasalt flakes coarsely crushed black pepper,19
870,oil onion boneless leg lamb diced ginger paste garlic paste salt taste white pepper taste pinch chilli powder garam masala plum tomatoes tomato pur e yoghurt root ginger cut strips garnish,20
871,chapatti wholemeal flour extra dusting salt ghee frying mint yoghurt chutney salad freerange eggs beaten red onion garlic clove crushed cherry tomatoes fresh coriander cumin seeds toasted,20
872,vegetable oil onions garlic clove fresh root ginger tomato dried red chilli flakes ground turmeric garam masala ground ginger garlic powder ground cumin ground coriander dried methi fenugreek leaves chicken breasts cut cubes green chillies fresh coriander salt freshly ground black pepper longgrain rice rinsed soaked minutes butter plain yoghurt cumin seeds cucumber peeled grated,20
873,sunflower vegetable oil onion ground cumin ground coriander chilli powder ground turmeric tomatoes okra cut pieces,20
874,mutton leg bone removed meat cut cubes plain yoghurt garlic cloves crushed piece fresh root ginger peeled grated lemon juice garam masala chilli powder ground coriander ground cumin ground turmeric salt cumin seeds coriander seeds fenugreek seeds cinnamon stick cloves ghee piece fresh root ginger peeled grated garlic cloves crushed tomato pur e double cream ground almonds salt freshly ground pepper wholewheat flour extra dusting pinch salt water vegetable oil deep frying birds eye chillies fresh coriander leaves,20
